Codice Punto,strada,km,localita,Data,Totale,Motocicli,Autovetture e monovolumi,Autovetture e monovolumi con rimorchio,Furgoni,Autocarro medio (fino a 8_7 m),Autocarro grande (da 8_7 m),Autocarro con rimorchio,Trattore con semirimorchio,Autobus
141,SS 350,12+400,Folgaria,30/10/2005 0:00:00,3791.00,305.00,3402.00,10.00,59.00,14.00,1.00,0.00,0.00,0.00
141,SS 350,12+400,Folgaria,31/10/2005 0:00:00,4440.00,186.00,3762.00,32.00,188.00,201.00,38.00,12.00,3.00,18.00
141,SS 350,12+400,Folgaria,01/11/2005 0:00:00,2995.00,63.00,2849.00,7.00,48.00,21.00,4.00,0.00,0.00,3.00
141,SS 350,12+400,Folgaria,02/11/2005 0:00:00,3079.00,71.00,2617.00,8.00,183.00,143.00,27.00,12.00,5.00,13.00
141,SS 350,12+400,Folgaria,03/11/2005 0:00:00,3132.00,78.00,2648.00,22.00,199.00,123.00,34.00,7.00,4.00,17.00
141,SS 350,12+400,Folgaria,04/11/2005 0:00:00,3108.00,80.00,2608.00,33.00,198.00,130.00,28.00,15.00,5.00,11.00
141,SS 350,12+400,Folgaria,05/11/2005 0:00:00,3166.00,48.00,2823.00,65.00,139.00,62.00,12.00,4.00,1.00,12.00
141,SS 350,12+400,Folgaria,06/11/2005 0:00:00,3015.00,50.00,2843.00,49.00,52.00,19.00,1.00,0.00,0.00,1.00
141,SS 350,12+400,Folgaria,07/11/2005 0:00:00,3056.00,56.00,2552.00,11.00,207.00,164.00,34.00,7.00,6.00,19.00
141,SS 350,12+400,Folgaria,08/11/2005 0:00:00,3075.00,83.00,2550.00,23.00,214.00,134.00,31.00,13.00,6.00,21.00
141,SS 350,12+400,Folgaria,09/11/2005 0:00:00,3086.00,114.00,2537.00,33.00,197.00,146.00,26.00,10.00,5.00,18.00
141,SS 350,12+400,Folgaria,10/11/2005 0:00:00,3178.00,77.00,2632.00,28.00,222.00,144.00,37.00,12.00,6.00,20.00
141,SS 350,12+400,Folgaria,11/11/2005 0:00:00,3251.00,71.00,2734.00,18.00,195.00,160.00,44.00,8.00,4.00,17.00
141,SS 350,12+400,Folgaria,12/11/2005 0:00:00,3191.00,126.00,2801.00,42.00,116.00,68.00,17.00,0.00,3.00,18.00
141,SS 350,12+400,Folgaria,13/11/2005 0:00:00,2800.00,99.00,2605.00,23.00,57.00,16.00,0.00,0.00,0.00,0.00
141,SS 350,12+400,Folgaria,14/11/2005 0:00:00,3019.00,80.00,2480.00,19.00,194.00,138.00,68.00,13.00,7.00,20.00
141,SS 350,12+400,Folgaria,15/11/2005 0:00:00,3216.00,92.00,2646.00,18.00,235.00,124.00,68.00,9.00,10.00,14.00
141,SS 350,12+400,Folgaria,16/11/2005 0:00:00,3201.00,100.00,2618.00,38.00,207.00,157.00,51.00,7.00,6.00,17.00
141,SS 350,12+400,Folgaria,17/11/2005 0:00:00,3213.00,98.00,2668.00,38.00,193.00,133.00,44.00,13.00,7.00,19.00
141,SS 350,12+400,Folgaria,18/11/2005 0:00:00,3324.00,81.00,2753.00,27.00,206.00,154.00,61.00,16.00,12.00,14.00
141,SS 350,12+400,Folgaria,19/11/2005 0:00:00,3217.00,104.00,2812.00,15.00,136.00,74.00,50.00,2.00,7.00,17.00
141,SS 350,12+400,Folgaria,20/11/2005 0:00:00,2824.00,31.00,2727.00,4.00,49.00,13.00,0.00,0.00,0.00,0.00
141,SS 350,12+400,Folgaria,21/11/2005 0:00:00,3474.00,70.00,2889.00,35.00,230.00,175.00,44.00,9.00,8.00,14.00
141,SS 350,12+400,Folgaria,22/11/2005 0:00:00,3311.00,61.00,2701.00,40.00,228.00,191.00,49.00,14.00,10.00,17.00
141,SS 350,12+400,Folgaria,23/11/2005 0:00:00,3313.00,58.00,2765.00,45.00,203.00,169.00,44.00,12.00,2.00,15.00
141,SS 350,12+400,Folgaria,24/11/2005 0:00:00,3450.00,60.00,2927.00,36.00,200.00,163.00,31.00,7.00,10.00,16.00
141,SS 350,12+400,Folgaria,25/11/2005 0:00:00,2745.00,53.00,2376.00,7.00,161.00,101.00,26.00,7.00,5.00,9.00
141,SS 350,12+400,Folgaria,26/11/2005 0:00:00,2281.00,63.00,2036.00,13.00,71.00,55.00,31.00,1.00,2.00,9.00
141,SS 350,12+400,Folgaria,27/11/2005 0:00:00,2915.00,34.00,2800.00,6.00,42.00,25.00,6.00,0.00,0.00,2.00
141,SS 350,12+400,Folgaria,28/11/2005 0:00:00,3100.00,40.00,2671.00,18.00,176.00,123.00,26.00,10.00,13.00,23.00
141,SS 350,12+400,Folgaria,29/11/2005 0:00:00,348.00,7.00,320.00,4.00,6.00,3.00,8.00,0.00,0.00,0.00
141,SS 350,12+400,Folgaria,29/11/2005 0:00:00,2062.00,36.00,1753.00,13.00,126.00,79.00,40.00,3.00,4.00,8.00
141,SS 350,12+400,Folgaria,30/11/2005 0:00:00,3002.00,48.00,2610.00,17.00,153.00,110.00,31.00,11.00,10.00,12.00
141,SS 350,12+400,Folgaria,01/12/2005 0:00:00,3310.00,48.00,2867.00,19.00,199.00,105.00,29.00,14.00,12.00,17.00
141,SS 350,12+400,Folgaria,02/12/2005 0:00:00,3460.00,69.00,3000.00,19.00,196.00,111.00,35.00,5.00,8.00,17.00
141,SS 350,12+400,Folgaria,03/12/2005 0:00:00,3103.00,78.00,2812.00,17.00,89.00,62.00,31.00,1.00,7.00,6.00
141,SS 350,12+400,Folgaria,04/12/2005 0:00:00,4558.00,46.00,4387.00,4.00,88.00,28.00,2.00,0.00,0.00,3.00
141,SS 350,12+400,Folgaria,05/12/2005 0:00:00,3004.00,48.00,2640.00,14.00,133.00,109.00,27.00,6.00,6.00,21.00
141,SS 350,12+400,Folgaria,06/12/2005 0:00:00,3388.00,45.00,2982.00,18.00,171.00,106.00,28.00,12.00,13.00,13.00
141,SS 350,12+400,Folgaria,07/12/2005 0:00:00,4568.00,79.00,4060.00,16.00,210.00,139.00,23.00,12.00,11.00,18.00
141,SS 350,12+400,Folgaria,08/12/2005 0:00:00,6372.00,67.00,6061.00,13.00,164.00,54.00,10.00,0.00,1.00,2.00
141,SS 350,12+400,Folgaria,09/12/2005 0:00:00,5732.00,71.00,5227.00,15.00,228.00,125.00,32.00,5.00,8.00,21.00
141,SS 350,12+400,Folgaria,10/12/2005 0:00:00,6501.00,67.00,6065.00,18.00,231.00,81.00,13.00,5.00,4.00,17.00
141,SS 350,12+400,Folgaria,11/12/2005 0:00:00,5957.00,52.00,5674.00,13.00,177.00,39.00,1.00,1.00,0.00,0.00
141,SS 350,12+400,Folgaria,12/12/2005 0:00:00,3544.00,57.00,3145.00,22.00,150.00,102.00,31.00,12.00,9.00,16.00
141,SS 350,12+400,Folgaria,13/12/2005 0:00:00,3296.00,53.00,2900.00,8.00,160.00,118.00,33.00,6.00,4.00,14.00
141,SS 350,12+400,Folgaria,14/12/2005 0:00:00,3394.00,66.00,3008.00,11.00,154.00,116.00,14.00,7.00,3.00,15.00
141,SS 350,12+400,Folgaria,15/12/2005 0:00:00,631.00,9.00,593.00,0.00,12.00,7.00,4.00,0.00,3.00,3.00
141,SS 350,12+400,Folgaria,15/12/2005 0:00:00,2958.00,54.00,2561.00,19.00,159.00,113.00,24.00,13.00,5.00,10.00
141,SS 350,12+400,Folgaria,16/12/2005 0:00:00,3787.00,67.00,3345.00,16.00,179.00,116.00,33.00,6.00,7.00,18.00
141,SS 350,12+400,Folgaria,17/12/2005 0:00:00,5209.00,59.00,4849.00,22.00,147.00,84.00,21.00,3.00,7.00,17.00
141,SS 350,12+400,Folgaria,18/12/2005 0:00:00,5053.00,63.00,4825.00,10.00,109.00,32.00,3.00,0.00,0.00,11.00
141,SS 350,12+400,Folgaria,19/12/2005 0:00:00,3925.00,71.00,3511.00,7.00,172.00,98.00,24.00,10.00,11.00,21.00
141,SS 350,12+400,Folgaria,20/12/2005 0:00:00,4190.00,62.00,3691.00,32.00,207.00,143.00,27.00,4.00,4.00,20.00
141,SS 350,12+400,Folgaria,21/12/2005 0:00:00,4358.00,88.00,3840.00,8.00,206.00,147.00,26.00,7.00,10.00,26.00
141,SS 350,12+400,Folgaria,22/12/2005 0:00:00,4655.00,81.00,4138.00,20.00,228.00,121.00,33.00,10.00,6.00,18.00
141,SS 350,12+400,Folgaria,23/12/2005 0:00:00,5277.00,108.00,4819.00,13.00,190.00,101.00,19.00,4.00,4.00,19.00
141,SS 350,12+400,Folgaria,24/12/2005 0:00:00,5689.00,85.00,5398.00,12.00,117.00,44.00,7.00,0.00,1.00,25.00
141,SS 350,12+400,Folgaria,25/12/2005 0:00:00,4776.00,75.00,4597.00,12.00,64.00,18.00,0.00,0.00,0.00,10.00
141,SS 350,12+400,Folgaria,26/12/2005 0:00:00,8577.00,100.00,8199.00,23.00,178.00,37.00,8.00,0.00,2.00,30.00
141,SS 350,12+400,Folgaria,27/12/2005 0:00:00,5592.00,93.00,5153.00,21.00,128.00,102.00,39.00,3.00,2.00,51.00
141,SS 350,12+400,Folgaria,28/12/2005 0:00:00,4409.00,91.00,3940.00,32.00,129.00,120.00,53.00,1.00,1.00,42.00
141,SS 350,12+400,Folgaria,29/12/2005 0:00:00,6697.00,116.00,6195.00,33.00,159.00,100.00,42.00,0.00,2.00,50.00
141,SS 350,12+400,Folgaria,30/12/2005 0:00:00,9136.00,88.00,8494.00,25.00,269.00,180.00,36.00,2.00,2.00,40.00
141,SS 350,12+400,Folgaria,31/12/2005 0:00:00,8097.00,85.00,7693.00,21.00,168.00,76.00,10.00,0.00,1.00,43.00
142,SS 350,22+000,Folgaria - confine,01/01/2005 0:00:00,6278.00,698.00,5443.00,5.00,85.00,37.00,3.00,0.00,2.00,5.00
142,SS 350,22+000,Folgaria - confine,02/01/2005 0:00:00,10098.00,985.00,8862.00,11.00,162.00,54.00,12.00,0.00,1.00,11.00
142,SS 350,22+000,Folgaria - confine,03/01/2005 0:00:00,4439.00,513.00,3798.00,7.00,74.00,32.00,7.00,0.00,1.00,7.00
142,SS 350,22+000,Folgaria - confine,04/01/2005 0:00:00,4569.00,535.00,3885.00,7.00,72.00,50.00,8.00,1.00,3.00,8.00
142,SS 350,22+000,Folgaria - confine,05/01/2005 0:00:00,5303.00,546.00,4499.00,8.00,134.00,89.00,11.00,1.00,3.00,12.00
142,SS 350,22+000,Folgaria - confine,06/01/2005 0:00:00,6403.00,661.00,5590.00,9.00,89.00,46.00,3.00,0.00,4.00,1.00
142,SS 350,22+000,Folgaria - confine,07/01/2005 0:00:00,5612.00,659.00,4800.00,9.00,80.00,47.00,10.00,1.00,0.00,6.00
142,SS 350,22+000,Folgaria - confine,08/01/2005 0:00:00,6056.00,689.00,5190.00,2.00,110.00,50.00,6.00,0.00,2.00,7.00
142,SS 350,22+000,Folgaria - confine,09/01/2005 0:00:00,5576.00,464.00,4948.00,11.00,96.00,37.00,7.00,0.00,1.00,12.00
142,SS 350,22+000,Folgaria - confine,10/01/2005 0:00:00,1406.00,144.00,1166.00,1.00,42.00,20.00,8.00,8.00,9.00,8.00
142,SS 350,22+000,Folgaria - confine,11/01/2005 0:00:00,1383.00,160.00,1092.00,8.00,56.00,34.00,20.00,5.00,2.00,6.00
142,SS 350,22+000,Folgaria - confine,12/01/2005 0:00:00,1581.00,181.00,1280.00,4.00,46.00,31.00,15.00,7.00,8.00,9.00
142,SS 350,22+000,Folgaria - confine,13/01/2005 0:00:00,1463.00,160.00,1156.00,6.00,64.00,33.00,25.00,7.00,5.00,7.00
142,SS 350,22+000,Folgaria - confine,14/01/2005 0:00:00,2021.00,235.00,1648.00,7.00,68.00,36.00,17.00,2.00,2.00,6.00
142,SS 350,22+000,Folgaria - confine,15/01/2005 0:00:00,4170.00,493.00,3512.00,7.00,98.00,36.00,12.00,1.00,4.00,7.00
142,SS 350,22+000,Folgaria - confine,16/01/2005 0:00:00,6461.00,704.00,5543.00,23.00,89.00,32.00,31.00,0.00,3.00,36.00
142,SS 350,22+000,Folgaria - confine,17/01/2005 0:00:00,1545.00,164.00,1230.00,5.00,75.00,35.00,8.00,11.00,6.00,11.00
142,SS 350,22+000,Folgaria - confine,18/01/2005 0:00:00,1290.00,125.00,1000.00,8.00,62.00,33.00,16.00,8.00,25.00,13.00
142,SS 350,22+000,Folgaria - confine,19/01/2005 0:00:00,938.00,76.00,752.00,11.00,37.00,37.00,14.00,0.00,5.00,6.00
142,SS 350,22+000,Folgaria - confine,20/01/2005 0:00:00,1639.00,185.00,1293.00,7.00,75.00,42.00,11.00,8.00,11.00,7.00
142,SS 350,22+000,Folgaria - confine,21/01/2005 0:00:00,2526.00,295.00,1982.00,9.00,108.00,93.00,19.00,5.00,5.00,10.00
142,SS 350,22+000,Folgaria - confine,22/01/2005 0:00:00,5104.00,607.00,4295.00,7.00,124.00,53.00,7.00,0.00,0.00,11.00
142,SS 350,22+000,Folgaria - confine,23/01/2005 0:00:00,6851.00,690.00,5862.00,24.00,113.00,57.00,41.00,1.00,6.00,57.00
142,SS 350,22+000,Folgaria - confine,24/01/2005 0:00:00,1552.00,163.00,1266.00,2.00,60.00,29.00,14.00,7.00,3.00,8.00
142,SS 350,22+000,Folgaria - confine,25/01/2005 0:00:00,1356.00,142.00,1053.00,5.00,60.00,52.00,22.00,3.00,8.00,11.00
142,SS 350,22+000,Folgaria - confine,26/01/2005 0:00:00,1483.00,149.00,1168.00,2.00,78.00,52.00,14.00,5.00,7.00,8.00
142,SS 350,22+000,Folgaria - confine,27/01/2005 0:00:00,1476.00,171.00,1147.00,6.00,72.00,48.00,16.00,7.00,6.00,3.00
142,SS 350,22+000,Folgaria - confine,28/01/2005 0:00:00,2075.00,227.00,1652.00,7.00,82.00,54.00,22.00,4.00,6.00,21.00
142,SS 350,22+000,Folgaria - confine,29/01/2005 0:00:00,3453.00,367.00,2926.00,2.00,91.00,50.00,9.00,2.00,0.00,6.00
142,SS 350,22+000,Folgaria - confine,30/01/2005 0:00:00,5580.00,552.00,4844.00,12.00,74.00,35.00,26.00,0.00,5.00,32.00
142,SS 350,22+000,Folgaria - confine,31/01/2005 0:00:00,1424.00,171.00,1074.00,16.00,76.00,54.00,12.00,7.00,8.00,6.00
142,SS 350,22+000,Folgaria - confine,01/02/2005 0:00:00,1370.00,153.00,1055.00,3.00,69.00,55.00,19.00,8.00,5.00,3.00
142,SS 350,22+000,Folgaria - confine,02/02/2005 0:00:00,1740.00,210.00,1356.00,9.00,74.00,56.00,12.00,7.00,12.00,4.00
142,SS 350,22+000,Folgaria - confine,03/02/2005 0:00:00,1945.00,217.00,1523.00,7.00,95.00,51.00,24.00,10.00,5.00,13.00
142,SS 350,22+000,Folgaria - confine,04/02/2005 0:00:00,3483.00,359.00,2894.00,6.00,89.00,90.00,13.00,4.00,11.00,17.00
142,SS 350,22+000,Folgaria - confine,05/02/2005 0:00:00,5219.00,622.00,4394.00,8.00,105.00,69.00,8.00,0.00,3.00,10.00
142,SS 350,22+000,Folgaria - confine,06/02/2005 0:00:00,6006.00,688.00,5109.00,10.00,120.00,35.00,17.00,0.00,4.00,23.00
142,SS 350,22+000,Folgaria - confine,07/02/2005 0:00:00,2952.00,333.00,2462.00,2.00,93.00,36.00,11.00,6.00,0.00,9.00
142,SS 350,22+000,Folgaria - confine,08/02/2005 0:00:00,2628.00,280.00,2178.00,6.00,71.00,51.00,21.00,7.00,7.00,7.00
142,SS 350,22+000,Folgaria - confine,09/02/2005 0:00:00,2021.00,261.00,1595.00,4.00,65.00,59.00,22.00,7.00,5.00,3.00
142,SS 350,22+000,Folgaria - confine,10/02/2005 0:00:00,1863.00,245.00,1417.00,11.00,81.00,41.00,34.00,9.00,12.00,13.00
142,SS 350,22+000,Folgaria - confine,11/02/2005 0:00:00,2181.00,250.00,1755.00,4.00,91.00,33.00,20.00,5.00,9.00,14.00
142,SS 350,22+000,Folgaria - confine,12/02/2005 0:00:00,3843.00,455.00,3191.00,12.00,97.00,68.00,10.00,3.00,0.00,7.00
142,SS 350,22+000,Folgaria - confine,13/02/2005 0:00:00,5508.00,592.00,4713.00,13.00,81.00,43.00,27.00,0.00,5.00,34.00
142,SS 350,22+000,Folgaria - confine,14/02/2005 0:00:00,1560.00,181.00,1230.00,5.00,75.00,24.00,21.00,7.00,7.00,10.00
142,SS 350,22+000,Folgaria - confine,15/02/2005 0:00:00,1519.00,174.00,1151.00,15.00,68.00,44.00,36.00,5.00,6.00,20.00
142,SS 350,22+000,Folgaria - confine,16/02/2005 0:00:00,1571.00,175.00,1232.00,10.00,54.00,47.00,26.00,7.00,7.00,13.00
142,SS 350,22+000,Folgaria - confine,17/02/2005 0:00:00,1715.00,176.00,1341.00,12.00,109.00,39.00,17.00,7.00,6.00,8.00
142,SS 350,22+000,Folgaria - confine,18/02/2005 0:00:00,2395.00,269.00,1891.00,10.00,104.00,70.00,21.00,8.00,6.00,16.00
142,SS 350,22+000,Folgaria - confine,19/02/2005 0:00:00,3838.00,465.00,3210.00,8.00,87.00,54.00,5.00,2.00,0.00,7.00
142,SS 350,22+000,Folgaria - confine,20/02/2005 0:00:00,4518.00,373.00,3909.00,24.00,116.00,30.00,28.00,0.00,3.00,35.00
142,SS 350,22+000,Folgaria - confine,21/02/2005 0:00:00,819.00,92.00,643.00,14.00,24.00,29.00,8.00,2.00,2.00,5.00
142,SS 350,22+000,Folgaria - confine,22/02/2005 0:00:00,948.00,104.00,733.00,3.00,30.00,36.00,28.00,1.00,7.00,6.00
142,SS 350,22+000,Folgaria - confine,23/02/2005 0:00:00,1404.00,141.00,1108.00,9.00,72.00,36.00,14.00,7.00,8.00,9.00
142,SS 350,22+000,Folgaria - confine,24/02/2005 0:00:00,1713.00,193.00,1349.00,6.00,80.00,45.00,17.00,10.00,2.00,11.00
142,SS 350,22+000,Folgaria - confine,25/02/2005 0:00:00,2231.00,232.00,1804.00,3.00,89.00,55.00,32.00,5.00,4.00,7.00
142,SS 350,22+000,Folgaria - confine,26/02/2005 0:00:00,4323.00,491.00,3670.00,9.00,88.00,49.00,8.00,0.00,2.00,6.00
142,SS 350,22+000,Folgaria - confine,27/02/2005 0:00:00,4471.00,451.00,3846.00,27.00,72.00,24.00,30.00,1.00,1.00,19.00
142,SS 350,22+000,Folgaria - confine,28/02/2005 0:00:00,1076.00,127.00,860.00,6.00,33.00,23.00,11.00,2.00,5.00,9.00
142,SS 350,22+000,Folgaria - confine,01/03/2005 0:00:00,1365.00,152.00,1095.00,4.00,53.00,29.00,23.00,2.00,0.00,7.00
142,SS 350,22+000,Folgaria - confine,02/03/2005 0:00:00,1275.00,104.00,1067.00,1.00,53.00,26.00,10.00,3.00,5.00,6.00
142,SS 350,22+000,Folgaria - confine,02/03/2005 0:00:00,273.00,28.00,205.00,0.00,19.00,14.00,4.00,1.00,1.00,1.00
142,SS 350,22+000,Folgaria - confine,03/03/2005 0:00:00,1035.00,103.00,785.00,26.00,60.00,32.00,11.00,6.00,2.00,10.00
142,SS 350,22+000,Folgaria - confine,04/03/2005 0:00:00,1326.00,124.00,1095.00,7.00,45.00,19.00,21.00,0.00,9.00,6.00
142,SS 350,22+000,Folgaria - confine,05/03/2005 0:00:00,3544.00,382.00,3068.00,8.00,45.00,25.00,8.00,0.00,0.00,8.00
142,SS 350,22+000,Folgaria - confine,06/03/2005 0:00:00,4553.00,480.00,3993.00,7.00,42.00,16.00,4.00,1.00,0.00,10.00
142,SS 350,22+000,Folgaria - confine,07/03/2005 0:00:00,1573.00,178.00,1248.00,0.00,76.00,43.00,17.00,2.00,4.00,5.00
142,SS 350,22+000,Folgaria - confine,08/03/2005 0:00:00,1453.00,151.00,1166.00,3.00,59.00,33.00,31.00,4.00,2.00,4.00
142,SS 350,22+000,Folgaria - confine,09/03/2005 0:00:00,1782.00,196.00,1462.00,1.00,58.00,34.00,15.00,7.00,4.00,5.00
142,SS 350,22+000,Folgaria - confine,10/03/2005 0:00:00,1686.00,165.00,1357.00,6.00,74.00,46.00,21.00,7.00,6.00,4.00
142,SS 350,22+000,Folgaria - confine,11/03/2005 0:00:00,2140.00,209.00,1736.00,4.00,87.00,64.00,24.00,3.00,8.00,5.00
142,SS 350,22+000,Folgaria - confine,12/03/2005 0:00:00,3915.00,454.00,3273.00,7.00,101.00,62.00,9.00,0.00,1.00,8.00
142,SS 350,22+000,Folgaria - confine,13/03/2005 0:00:00,5800.00,655.00,4964.00,9.00,105.00,51.00,6.00,1.00,0.00,9.00
142,SS 350,22+000,Folgaria - confine,14/03/2005 0:00:00,1572.00,185.00,1258.00,0.00,69.00,35.00,16.00,2.00,2.00,5.00
142,SS 350,22+000,Folgaria - confine,15/03/2005 0:00:00,1212.00,148.00,948.00,1.00,47.00,32.00,22.00,4.00,7.00,3.00
142,SS 350,22+000,Folgaria - confine,15/03/2005 0:00:00,260.00,28.00,198.00,2.00,17.00,4.00,8.00,2.00,1.00,0.00
142,SS 350,22+000,Folgaria - confine,16/03/2005 0:00:00,1655.00,163.00,1341.00,9.00,61.00,43.00,20.00,5.00,5.00,8.00
142,SS 350,22+000,Folgaria - confine,17/03/2005 0:00:00,1739.00,191.00,1346.00,9.00,104.00,53.00,24.00,3.00,3.00,6.00
142,SS 350,22+000,Folgaria - confine,18/03/2005 0:00:00,2180.00,240.00,1760.00,2.00,97.00,51.00,19.00,4.00,4.00,3.00
142,SS 350,22+000,Folgaria - confine,19/03/2005 0:00:00,2963.00,437.00,2410.00,4.00,69.00,31.00,4.00,0.00,3.00,5.00
142,SS 350,22+000,Folgaria - confine,20/03/2005 0:00:00,3699.00,464.00,3141.00,6.00,64.00,21.00,1.00,0.00,1.00,1.00
142,SS 350,22+000,Folgaria - confine,21/03/2005 0:00:00,1481.00,188.00,1154.00,1.00,80.00,32.00,13.00,8.00,2.00,3.00
142,SS 350,22+000,Folgaria - confine,22/03/2005 0:00:00,1348.00,140.00,1022.00,7.00,88.00,53.00,18.00,8.00,6.00,6.00
142,SS 350,22+000,Folgaria - confine,23/03/2005 0:00:00,1603.00,182.00,1244.00,7.00,85.00,50.00,15.00,3.00,11.00,6.00
142,SS 350,22+000,Folgaria - confine,24/03/2005 0:00:00,1984.00,228.00,1570.00,7.00,103.00,47.00,14.00,2.00,8.00,5.00
142,SS 350,22+000,Folgaria - confine,25/03/2005 0:00:00,2324.00,289.00,1891.00,4.00,80.00,30.00,15.00,3.00,5.00,7.00
142,SS 350,22+000,Folgaria - confine,26/03/2005 0:00:00,2380.00,288.00,2008.00,0.00,54.00,20.00,7.00,0.00,0.00,3.00
142,SS 350,22+000,Folgaria - confine,27/03/2005 0:00:00,2374.00,276.00,2072.00,0.00,17.00,9.00,0.00,0.00,0.00,0.00
142,SS 350,22+000,Folgaria - confine,27/03/2005 0:00:00,10.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
142,SS 350,22+000,Folgaria - confine,28/03/2005 0:00:00,5243.00,859.00,4315.00,1.00,46.00,13.00,6.00,1.00,1.00,1.00
142,SS 350,22+000,Folgaria - confine,29/03/2005 0:00:00,1817.00,198.00,1471.00,4.00,72.00,34.00,18.00,10.00,6.00,4.00
142,SS 350,22+000,Folgaria - confine,30/03/2005 0:00:00,1499.00,143.00,1180.00,6.00,84.00,39.00,26.00,8.00,7.00,6.00
142,SS 350,22+000,Folgaria - confine,31/03/2005 0:00:00,1381.00,151.00,1056.00,3.00,92.00,40.00,21.00,2.00,10.00,6.00
142,SS 350,22+000,Folgaria - confine,01/04/2005 0:00:00,1557.00,163.00,1203.00,3.00,98.00,44.00,23.00,5.00,13.00,5.00
142,SS 350,22+000,Folgaria - confine,02/04/2005 0:00:00,2144.00,430.00,1595.00,5.00,56.00,35.00,15.00,0.00,4.00,4.00
142,SS 350,22+000,Folgaria - confine,03/04/2005 0:00:00,3170.00,890.00,2231.00,1.00,38.00,9.00,1.00,0.00,0.00,0.00
142,SS 350,22+000,Folgaria - confine,04/04/2005 0:00:00,1394.00,182.00,1034.00,7.00,78.00,53.00,21.00,6.00,9.00,4.00
142,SS 350,22+000,Folgaria - confine,05/04/2005 0:00:00,1337.00,168.00,986.00,6.00,92.00,36.00,29.00,4.00,9.00,7.00
142,SS 350,22+000,Folgaria - confine,06/04/2005 0:00:00,1242.00,135.00,936.00,7.00,95.00,36.00,15.00,10.00,4.00,4.00
142,SS 350,22+000,Folgaria - confine,07/04/2005 0:00:00,1350.00,147.00,1012.00,5.00,98.00,51.00,19.00,3.00,11.00,4.00
142,SS 350,22+000,Folgaria - confine,08/04/2005 0:00:00,1356.00,154.00,1020.00,5.00,91.00,46.00,21.00,5.00,6.00,8.00
142,SS 350,22+000,Folgaria - confine,09/04/2005 0:00:00,1371.00,165.00,1131.00,5.00,31.00,19.00,14.00,1.00,2.00,3.00
142,SS 350,22+000,Folgaria - confine,10/04/2005 0:00:00,1646.00,169.00,1435.00,4.00,17.00,12.00,3.00,0.00,0.00,6.00
142,SS 350,22+000,Folgaria - confine,11/04/2005 0:00:00,1018.00,105.00,769.00,3.00,80.00,45.00,7.00,3.00,2.00,4.00
142,SS 350,22+000,Folgaria - confine,12/04/2005 0:00:00,1169.00,112.00,852.00,5.00,90.00,64.00,22.00,7.00,12.00,5.00
142,SS 350,22+000,Folgaria - confine,13/04/2005 0:00:00,1342.00,165.00,995.00,9.00,101.00,44.00,14.00,3.00,7.00,4.00
142,SS 350,22+000,Folgaria - confine,14/04/2005 0:00:00,1396.00,161.00,1048.00,4.00,100.00,49.00,19.00,5.00,5.00,5.00
142,SS 350,22+000,Folgaria - confine,15/04/2005 0:00:00,1425.00,167.00,1094.00,0.00,88.00,39.00,19.00,3.00,10.00,5.00
142,SS 350,22+000,Folgaria - confine,16/04/2005 0:00:00,1495.00,191.00,1219.00,4.00,31.00,32.00,10.00,3.00,0.00,5.00
142,SS 350,22+000,Folgaria - confine,17/04/2005 0:00:00,1813.00,262.00,1518.00,1.00,27.00,1.00,0.00,0.00,0.00,4.00
142,SS 350,22+000,Folgaria - confine,18/04/2005 0:00:00,1279.00,168.00,951.00,2.00,88.00,35.00,14.00,6.00,11.00,4.00
142,SS 350,22+000,Folgaria - confine,19/04/2005 0:00:00,1219.00,131.00,894.00,7.00,97.00,46.00,27.00,3.00,6.00,8.00
142,SS 350,22+000,Folgaria - confine,20/04/2005 0:00:00,1319.00,130.00,980.00,8.00,86.00,72.00,18.00,4.00,16.00,5.00
142,SS 350,22+000,Folgaria - confine,21/04/2005 0:00:00,1433.00,142.00,1080.00,11.00,104.00,53.00,24.00,9.00,5.00,5.00
142,SS 350,22+000,Folgaria - confine,22/04/2005 0:00:00,1721.00,194.00,1313.00,7.00,121.00,50.00,23.00,3.00,6.00,4.00
142,SS 350,22+000,Folgaria - confine,23/04/2005 0:00:00,2343.00,397.00,1850.00,5.00,45.00,28.00,10.00,1.00,4.00,3.00
142,SS 350,22+000,Folgaria - confine,24/04/2005 0:00:00,1838.00,194.00,1612.00,2.00,17.00,11.00,1.00,0.00,0.00,1.00
142,SS 350,22+000,Folgaria - confine,25/04/2005 0:00:00,2117.00,200.00,1867.00,1.00,32.00,12.00,2.00,1.00,1.00,1.00
142,SS 350,22+000,Folgaria - confine,26/04/2005 0:00:00,1479.00,173.00,1111.00,10.00,95.00,45.00,27.00,4.00,8.00,6.00
142,SS 350,22+000,Folgaria - confine,27/04/2005 0:00:00,1367.00,160.00,1008.00,7.00,102.00,47.00,22.00,7.00,6.00,8.00
142,SS 350,22+000,Folgaria - confine,28/04/2005 0:00:00,1456.00,163.00,1102.00,11.00,99.00,44.00,18.00,4.00,6.00,9.00
142,SS 350,22+000,Folgaria - confine,29/04/2005 0:00:00,1574.00,189.00,1233.00,4.00,68.00,31.00,28.00,4.00,9.00,8.00
